RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2436,15994844,User2435,734,France,Female,48,3,107805.04,2,1,0,86819.93,0
2437,15802673,User2436,682,Germany,Male,32,9,62130.49,1,0,0,119900.26,0
2438,15751041,User2437,792,France,Female,49,5,97324.44,3,1,1,89793.64,0
2439,15961227,User2438,772,France,Male,19,1,69745.27,3,1,0,86476.42,0
2440,15548367,User2439,849,France,Female,28,6,143182.77,2,1,1,1000.0,0
2441,15962176,User2440,779,France,Male,48,2,22170.38,2,0,0,14974.56,0
2442,15544760,User2441,635,France,Male,37,1,25280.59,2,1,1,121505.66,0
2443,15858212,User2442,681,France,Male,32,0,95667.72,2,1,0,139815.72,0
2444,15829063,User2443,671,France,Male,42,9,49421.57,2,0,1,125227.1,0
2445,15745604,User2444,686,France,Female,28,1,80456.18,3,0,1,108276.69,1
2446,15934457,User2445,674,France,Male,39,8,117482.03,1,1,1,88303.72,0
2447,15543054,User2446,556,France,Male,18,8,112913.39,2,1,0,130896.74,0
2448,15559338,User2447,397,Germany,Male,34,2,150036.06,1,1,0,83395.94,0
2449,15937916,User2448,569,Spain,Female,32,5,91284.65,1,0,1,102829.17,0
2450,15837824,User2449,406,Germany,Male,44,2,57657.11,1,1,0,176763.99,0
2451,15899227,User2450,658,Germany,Female,47,6,79730.87,2,0,1,34774.05,1
2452,15643019,User2451,650,France,Female,30,3,41563.88,2,1,1,73537.37,0
2453,15775138,User2452,448,France,Male,55,8,157490.04,3,1,0,90937.42,0
2454,15825897,User2453,732,France,Male,33,7,29333.99,2,1,0,8602.26,0
2455,15677094,User2454,754,Germany,Male,18,5,134442.78,1,1,1,44426.49,0
2456,15654384,User2455,661,Spain,Female,18,5,142621.55,1,0,1,155029.21,0
2457,15738051,User2456,850,Spain,Female,54,1,53057.54,1,1,0,128117.03,0
2458,15948718,User2457,850,Germany,Male,38,3,27119.51,2,1,0,95970.11,0
2459,15974699,User2458,505,Germany,Female,32,6,104421.19,1,0,1,167035.76,0
2460,15722560,User2459,774,Germany,Female,31,7,69989.64,4,0,1,54226.58,0
2461,15976161,User2460,702,Spain,Male,28,3,114983.7,1,0,1,196836.63,0
2462,15503512,User2461,700,Germany,Male,52,1,56647.83,3,1,0,99454.41,1
2463,15722486,User2462,762,France,Male,38,3,84503.0,2,1,1,73001.72,0
2464,15787167,User2463,563,France,Male,56,7,133670.15,2,1,1,156102.14,0
2465,15917842,User2464,578,Germany,Male,37,4,120190.28,2,1,1,128353.96,1
2466,15753221,User2465,550,France,Female,18,7,32102.78,2,1,1,112468.56,0
2467,15599948,User2466,559,France,Male,47,1,54243.73,1,0,0,96705.62,0
2468,15687556,User2467,638,France,Female,35,1,90171.62,2,1,0,13398.97,1
2469,15915641,User2468,475,Germany,Male,36,6,108942.65,2,1,1,1000.0,0
2470,15517839,User2469,524,France,Male,54,5,46673.94,2,1,0,102364.24,1
2471,15533973,User2470,719,France,Male,36,5,171966.7,2,0,1,149677.05,0
2472,15929030,User2471,641,Germany,Female,50,5,34312.27,1,1,1,63262.0,0
2473,15772945,User2472,695,France,Female,38,6,140365.64,1,1,1,106721.57,0
2474,15898261,User2473,423,Germany,Female,31,9,45140.28,1,1,1,25228.21,0
2475,15768376,User2474,555,France,Female,44,3,90567.68,1,1,0,28595.52,1
2476,15646402,User2475,583,Germany,Male,32,2,0.0,1,0,1,99321.88,0
2477,15706936,User2476,653,Germany,Male,51,2,171935.64,3,1,0,136424.65,0
2478,15871479,User2477,579,Spain,Female,48,4,53515.56,2,1,1,138568.31,0
2479,15640359,User2478,761,Germany,Female,39,4,28483.16,1,1,0,161201.58,0
2480,15620746,User2479,643,Germany,Female,45,9,212569.92,1,1,0,62848.14,0
2481,15837869,User2480,652,Spain,Female,44,1,59341.23,1,0,1,93788.24,0
2482,15841744,User2481,651,Germany,Female,36,1,58822.71,3,0,1,140555.2,0
2483,15609481,User2482,734,Spain,Female,47,8,66079.24,1,1,1,51564.72,1
2484,15951983,User2483,593,France,Male,36,8,122899.95,2,1,1,86802.35,0
2485,15577967,User2484,784,France,Female,45,0,72593.99,2,1,1,101743.2,0
2486,15529882,User2485,705,France,Male,29,3,94938.49,1,1,1,100885.99,0
2487,15668325,User2486,668,Germany,Female,40,5,33829.64,1,1,0,145019.67,0
2488,15771264,User2487,655,Germany,Female,43,3,65500.39,3,0,0,122684.71,0
2489,15764922,User2488,712,Spain,Female,31,1,131363.84,2,1,1,80042.14,0
2490,15629840,User2489,771,Germany,Female,34,9,96869.26,3,1,1,1000.0,0
2491,15527394,User2490,763,France,Male,33,1,0.0,1,0,0,140696.83,0
2492,15878194,User2491,695,France,Male,46,3,58523.72,2,1,0,150696.19,0
2493,15742640,User2492,755,Spain,Female,31,6,106190.06,1,1,1,126780.95,0
2494,15806617,User2493,664,Germany,Male,43,2,188286.27,2,1,0,119179.1,0
2495,15807950,User2494,800,France,Female,54,7,58523.86,2,0,0,123498.37,0
2496,15900147,User2495,646,France,Female,42,2,0.0,1,1,1,161230.85,0
2497,15525102,User2496,400,France,Male,22,9,169500.9,1,1,1,76448.19,1
2498,15642140,User2497,810,France,Male,40,6,61613.55,1,1,1,98282.99,1
2499,15531631,User2498,662,Spain,Female,49,9,36675.13,3,0,1,52517.11,1
2500,15560540,User2499,509,France,Female,36,6,142973.83,1,1,1,90725.95,1
